start_time,end_time,weight_gt
10/29/2023 0:00:00,10/30/2023 0:00:00,36
10/30/2023 0:00:00,10/31/2023 0:00:00,36
10/31/2023 0:00:00,11/1/2023 0:00:00,36
11/1/2023 0:00:00,11/2/2023 0:00:00,36
11/2/2023 0:00:00,11/3/2023 0:00:00,36
11/3/2023 0:00:00,11/4/2023 0:00:00,36
11/4/2023 0:00:00,11/5/2023 0:00:00,36
11/5/2023 0:00:00,11/6/2023 0:00:00,36
11/6/2023 0:00:00,11/7/2023 0:00:00,36
11/7/2023 0:00:00,11/8/2023 0:00:00,36
11/8/2023 0:00:00,11/9/2023 0:00:00,36
11/9/2023 0:00:00,11/10/2023 0:00:00,36
11/10/2023 0:00:00,11/11/2023 0:00:00,36
11/11/2023 0:00:00,11/12/2023 0:00:00,36
11/12/2023 0:00:00,11/13/2023 0:00:00,36
11/13/2023 0:00:00,11/14/2023 0:00:00,36
11/14/2023 0:00:00,11/15/2023 0:00:00,36
11/15/2023 0:00:00,11/16/2023 0:00:00,36
11/16/2023 0:00:00,11/17/2023 0:00:00,36
11/17/2023 0:00:00,11/18/2023 0:00:00,36
11/18/2023 0:00:00,11/19/2023 0:00:00,36
11/19/2023 0:00:00,11/20/2023 0:00:00,36
11/20/2023 0:00:00,11/21/2023 0:00:00,36
11/21/2023 0:00:00,11/22/2023 0:00:00,36
11/22/2023 0:00:00,11/23/2023 0:00:00,36
11/23/2023 0:00:00,11/24/2023 0:00:00,36
11/24/2023 0:00:00,11/25/2023 0:00:00,36
11/25/2023 0:00:00,11/26/2023 0:00:00,36
11/26/2023 0:00:00,11/27/2023 0:00:00,36
11/27/2023 0:00:00,11/28/2023 0:00:00,36
11/28/2023 0:00:00,11/29/2023 0:00:00,36
11/29/2023 0:00:00,11/30/2023 0:00:00,36
11/30/2023 0:00:00,12/1/2023 0:00:00,36
12/1/2023 0:00:00,12/2/2023 0:00:00,36
12/2/2023 0:00:00,12/3/2023 0:00:00,36
12/3/2023 0:00:00,12/4/2023 0:00:00,36
12/4/2023 0:00:00,12/5/2023 0:00:00,36
12/5/2023 0:00:00,12/6/2023 0:00:00,36
12/6/2023 0:00:00,12/7/2023 0:00:00,36
12/7/2023 0:00:00,12/8/2023 0:00:00,36
12/8/2023 0:00:00,12/9/2023 0:00:00,36
12/9/2023 0:00:00,12/10/2023 0:00:00,36
12/10/2023 0:00:00,12/11/2023 0:00:00,36
12/11/2023 0:00:00,12/12/2023 0:00:00,36
12/12/2023 0:00:00,12/13/2023 0:00:00,36
12/13/2023 0:00:00,12/14/2023 0:00:00,36
12/14/2023 0:00:00,12/15/2023 0:00:00,36
12/15/2023 0:00:00,12/16/2023 0:00:00,36
12/16/2023 0:00:00,12/17/2023 0:00:00,36
12/17/2023 0:00:00,12/18/2023 0:00:00,36
12/18/2023 0:00:00,12/19/2023 0:00:00,36
